RaterID,CaseID,Series,CaseType,TOC,TOC_capped,NabN,CaseCert,Accuracy,Sequence,posttest_score,posttest_nabn_score,phases_completed,cases_completed
68,D0177,P0,Abnormal,15.946,15.946,Abnormal,Probably,1,10,0.45,0.55,2,100
68,D0330,P0,Abnormal,64.155,64.155,Abnormal,Probably,1,11,0.45,0.55,2,100
68,D0321,P0,Abnormal,25.91,25.91,Normal,Probably,0,12,0.45,0.55,2,100
68,D0411,P0,Abnormal,24.545,24.545,Abnormal,Probably,0,13,0.45,0.55,2,100
68,D0093,P0,Normal,17.501,17.501,Normal,Probably,1,14,0.45,0.55,2,100
68,D0042,P0,Normal,21.043,21.043,Abnormal,Probably,0,15,0.45,0.55,2,100
68,D0337,P0,Abnormal,10.014,10.014,Normal,Probably,0,16,0.45,0.55,2,100
68,D0024,P0,Normal,12.552,12.552,Abnormal,Definitely,0,17,0.45,0.55,2,100
68,D0384,P0,Abnormal,35.661,35.661,Abnormal,Probably,0,18,0.45,0.55,2,100
68,D0373,P0,Abnormal,12.581,12.581,Abnormal,Probably,1,19,0.45,0.55,2,100
68,D0284,P0,Abnormal,21.426,21.426,Normal,Probably,0,20,0.45,0.55,2,100
100,D0115,P0,Normal,97.099,97.099,Abnormal,Definitely,0,1,0.75,0.8,2,100
100,D0018,P0,Normal,39.724,39.724,Abnormal,Definitely,0,2,0.75,0.8,2,100
100,D0029,P0,Normal,22.296,22.296,Normal,Definitely,1,3,0.75,0.8,2,100
100,D0172,P0,Abnormal,18.93,18.93,Abnormal,Definitely,1,4,0.75,0.8,2,100
100,D0118,P0,Normal,68.401,68.401,Abnormal,Definitely,0,5,0.75,0.8,2,100
100,D0286,P0,Abnormal,30.618,30.618,Abnormal,Definitely,1,6,0.75,0.8,2,100
100,D0226,P0,Abnormal,15.073,15.073,Abnormal,Definitely,1,7,0.75,0.8,2,100
100,D0167,P0,Abnormal,49.913,49.913,Abnormal,Definitely,1,8,0.75,0.8,2,100
100,D0114,P0,Normal,21.935,21.935,Normal,Definitely,1,9,0.75,0.8,2,100
100,D0177,P0,Abnormal,116.534,116.534,Abnormal,Definitely,1,10,0.75,0.8,2,100
100,D0330,P0,Abnormal,27.312,27.312,Abnormal,Definitely,1,11,0.75,0.8,2,100
100,D0321,P0,Abnormal,35.542,35.542,Abnormal,Definitely,0,12,0.75,0.8,2,100
100,D0411,P0,Abnormal,19.952,19.952,Abnormal,Definitely,1,13,0.75,0.8,2,100
100,D0093,P0,Normal,55.398,55.398,Normal,Definitely,1,14,0.75,0.8,2,100
100,D0042,P0,Normal,18.482,18.482,Normal,Definitely,1,15,0.75,0.8,2,100
100,D0337,P0,Abnormal,19.566,19.566,Abnormal,Definitely,1,16,0.75,0.8,2,100
100,D0024,P0,Normal,22.928,22.928,Abnormal,Definitely,0,17,0.75,0.8,2,100
100,D0384,P0,Abnormal,56.346,56.346,Abnormal,Definitely,1,18,0.75,0.8,2,100
100,D0373,P0,Abnormal,14.005,14.005,Abnormal,Definitely,1,19,0.75,0.8,2,100
100,D0284,P0,Abnormal,14.713,14.713,Abnormal,Definitely,1,20,0.75,0.8,2,100
149,D0115,P0,Normal,38.226,38.226,Normal,Probably,1,1,0.85,0.85,2,100
149,D0018,P0,Normal,68.34,68.34,Abnormal,Probably,0,2,0.85,0.85,2,100
149,D0029,P0,Normal,61.012,61.012,Normal,Probably,1,3,0.85,0.85,2,100
149,D0172,P0,Abnormal,13.731,13.731,Abnormal,Definitely,1,4,0.85,0.85,2,100
149,D0118,P0,Normal,35.952,35.952,Normal,Probably,1,5,0.85,0.85,2,100
149,D0286,P0,Abnormal,29.092,29.092,Abnormal,Definitely,1,6,0.85,0.85,2,100
149,D0226,P0,Abnormal,7.481,7.481,Abnormal,Definitely,1,7,0.85,0.85,2,100
149,D0167,P0,Abnormal,21.248,21.248,Abnormal,Definitely,1,8,0.85,0.85,2,100
149,D0114,P0,Normal,40.878,40.878,Normal,Probably,1,9,0.85,0.85,2,100
149,D0177,P0,Abnormal,21.288,21.288,Abnormal,Definitely,1,10,0.85,0.85,2,100
149,D0330,P0,Abnormal,39.717,39.717,Abnormal,Definitely,1,11,0.85,0.85,2,100
149,D0321,P0,Abnormal,22.271,22.271,Normal,Probably,0,12,0.85,0.85,2,100
149,D0411,P0,Abnormal,61.981,61.981,Normal,Probably,0,13,0.85,0.85,2,100
149,D0093,P0,Normal,42.71,42.71,Normal,Probably,1,14,0.85,0.85,2,100
149,D0042,P0,Normal,35.351,35.351,Normal,Probably,1,15,0.85,0.85,2,100
149,D0337,P0,Abnormal,43.631,43.631,Abnormal,Probably,1,16,0.85,0.85,2,100
149,D0024,P0,Normal,46.082,46.082,Normal,Probably,1,17,0.85,0.85,2,100
149,D0384,P0,Abnormal,21.819,21.819,Abnormal,Definitely,1,18,0.85,0.85,2,100
149,D0373,P0,Abnormal,19.523,19.523,Abnormal,Definitely,1,19,0.85,0.85,2,100
149,D0284,P0,Abnormal,24.228,24.228,Abnormal,Definitely,1,20,0.85,0.85,2,100
97,D0115,P0,Normal,24.822,24.822,Normal,Probably,1,1,0.7,0.7,2,100
97,D0018,P0,Normal,57.387,57.387,Abnormal,Probably,0,2,0.7,0.7,2,100
97,D0029,P0,Normal,26.415,26.415,Normal,Probably,1,3,0.7,0.7,2,100
97,D0172,P0,Abnormal,30.59,30.59,Abnormal,Definitely,1,4,0.7,0.7,2,100
97,D0118,P0,Normal,70.22,70.22,Abnormal,Probably,0,5,0.7,0.7,2,100
97,D0286,P0,Abnormal,51.221,51.221,Normal,Probably,0,6,0.7,0.7,2,100
97,D0226,P0,Abnormal,27.254,27.254,Abnormal,Definitely,1,7,0.7,0.7,2,100
97,D0167,P0,Abnormal,43.902,43.902,Normal,Probably,0,8,0.7,0.7,2,100
97,D0114,P0,Normal,77.075,77.075,Normal,Probably,1,9,0.7,0.7,2,100
97,D0177,P0,Abnormal,34.335,34.335,Abnormal,Probably,1,10,0.7,0.7,2,100
97,D0330,P0,Abnormal,34.96,34.96,Abnormal,Probably,1,11,0.7,0.7,2,100
97,D0321,P0,Abnormal,59.438,59.438,Abnormal,Probably,1,12,0.7,0.7,2,100
97,D0411,P0,Abnormal,34.938,34.938,Normal,Probably,0,13,0.7,0.7,2,100
97,D0093,P0,Normal,91.862,91.862,Normal,Probably,1,14,0.7,0.7,2,100
97,D0042,P0,Normal,30.184,30.184,Normal,Probably,1,15,0.7,0.7,2,100
97,D0337,P0,Abnormal,70.684,70.684,Abnormal,Probably,1,16,0.7,0.7,2,100
97,D0024,P0,Normal,22.275,22.275,Abnormal,Definitely,0,17,0.7,0.7,2,100
97,D0384,P0,Abnormal,17.411,17.411,Abnormal,Definitely,1,18,0.7,0.7,2,100
97,D0373,P0,Abnormal,82.744,82.744,Abnormal,Probably,1,19,0.7,0.7,2,100
97,D0284,P0,Abnormal,26.718,26.718,Abnormal,Probably,1,20,0.7,0.7,2,100
80,D0115,P0,Normal,33.867,33.867,Normal,Probably,1,1,1,1,2,100
80,D0018,P0,Normal,78.325,78.325,Normal,Probably,1,2,1,1,2,100
80,D0029,P0,Normal,23.624,23.624,Normal,Probably,1,3,1,1,2,100
80,D0172,P0,Abnormal,24.206,24.206,Abnormal,Definitely,1,4,1,1,2,100
80,D0118,P0,Normal,33.924,33.924,Normal,Probably,1,5,1,1,2,100
80,D0286,P0,Abnormal,22.715,22.715,Abnormal,Definitely,1,6,1,1,2,100
80,D0226,P0,Abnormal,8.87,8.87,Abnormal,Definitely,1,7,1,1,2,100
80,D0167,P0,Abnormal,27.669,27.669,Abnormal,Definitely,1,8,1,1,2,100
80,D0114,P0,Normal,18.379,18.379,Normal,Definitely,1,9,1,1,2,100
80,D0177,P0,Abnormal,12.619,12.619,Abnormal,Definitely,1,10,1,1,2,100
80,D0330,P0,Abnormal,29.016,29.016,Abnormal,Definitely,1,11,1,1,2,100
80,D0321,P0,Abnormal,35.773,35.773,Abnormal,Definitely,1,12,1,1,2,100
80,D0411,P0,Abnormal,21.366,21.366,Abnormal,Probably,1,13,1,1,2,100
80,D0093,P0,Normal,15.913,15.913,Normal,Definitely,1,14,1,1,2,100
80,D0042,P0,Normal,20.062,20.062,Normal,Definitely,1,15,1,1,2,100
80,D0337,P0,Abnormal,21.448,21.448,Abnormal,Definitely,1,16,1,1,2,100
80,D0024,P0,Normal,33.91,33.91,Normal,Probably,1,17,1,1,2,100
80,D0384,P0,Abnormal,29.312,29.312,Abnormal,Definitely,1,18,1,1,2,100
80,D0373,P0,Abnormal,17.302,17.302,Abnormal,Definitely,1,19,1,1,2,100
80,D0284,P0,Abnormal,13.94,13.94,Abnormal,Definitely,1,20,1,1,2,100
145,D0115,P0,Normal,26.332,26.332,Normal,Definitely,1,1,0.65,0.7,2,100
145,D0018,P0,Normal,20.174,20.174,Abnormal,Definitely,0,2,0.65,0.7,2,100
105,D0115,P0,Normal,15.928,15.928,Normal,Probably,1,1,0.75,0.8,2,100
145,D0029,P0,Normal,54.755,54.755,Normal,Probably,1,3,0.65,0.7,2,100
105,D0018,P0,Normal,37.658,37.658,Abnormal,Probably,0,2,0.75,0.8,2,100
145,D0172,P0,Abnormal,15.415,15.415,Abnormal,Definitely,1,4,0.65,0.7,2,100
105,D0029,P0,Normal,19.333,19.333,Normal,Probably,1,3,0.75,0.8,2,100
105,D0172,P0,Abnormal,20.134,20.134,Abnormal,Probably,1,4,0.75,0.8,2,100
105,D0118,P0,Normal,29.644,29.644,Normal,Probably,1,5,0.75,0.8,2,100
105,D0286,P0,Abnormal,12.924,12.924,Normal,Probably,0,6,0.75,0.8,2,100
105,D0226,P0,Abnormal,21.146,21.146,Abnormal,Definitely,1,7,0.75,0.8,2,100
105,D0167,P0,Abnormal,28.343,28.343,Abnormal,Probably,0,8,0.75,0.8,2,100
105,D0114,P0,Normal,20.983,20.983,Normal,Probably,1,9,0.75,0.8,2,100
105,D0177,P0,Abnormal,23.634,23.634,Abnormal,Probably,1,10,0.75,0.8,2,100
145,D0118,P0,Normal,90.425,90.425,Abnormal,Probably,0,5,0.65,0.7,2,100
105,D0330,P0,Abnormal,21.685,21.685,Abnormal,Probably,1,11,0.75,0.8,2,100
105,D0321,P0,Abnormal,12.359,12.359,Abnormal,Probably,1,12,0.75,0.8,2,100
145,D0286,P0,Abnormal,30.159,30.159,Normal,Definitely,0,6,0.65,0.7,2,100
105,D0411,P0,Abnormal,11.788,11.788,Normal,Probably,0,13,0.75,0.8,2,100
105,D0093,P0,Normal,15.825,15.825,Normal,Probably,1,14,0.75,0.8,2,100
105,D0042,P0,Normal,22.801,22.801,Normal,Probably,1,15,0.75,0.8,2,100
105,D0337,P0,Abnormal,35.977,35.977,Normal,Probably,0,16,0.75,0.8,2,100
145,D0226,P0,Abnormal,69.277,69.277,Normal,Probably,0,7,0.65,0.7,2,100
105,D0024,P0,Normal,42.354,42.354,Normal,Probably,1,17,0.75,0.8,2,100
105,D0384,P0,Abnormal,30.311,30.311,Abnormal,Probably,1,18,0.75,0.8,2,100
105,D0373,P0,Abnormal,23.347,23.347,Abnormal,Probably,1,19,0.75,0.8,2,100
105,D0284,P0,Abnormal,15.38,15.38,Abnormal,Probably,1,20,0.75,0.8,2,100
145,D0167,P0,Abnormal,16.858,16.858,Abnormal,Definitely,1,8,0.65,0.7,2,100
145,D0114,P0,Normal,10.183,10.183,Normal,Probably,1,9,0.65,0.7,2,100
145,D0177,P0,Abnormal,11.778,11.778,Abnormal,Definitely,1,10,0.65,0.7,2,100
145,D0330,P0,Abnormal,22.661,22.661,Abnormal,Probably,1,11,0.65,0.7,2,100
145,D0321,P0,Abnormal,19.145,19.145,Abnormal,Probably,1,12,0.65,0.7,2,100
145,D0411,P0,Abnormal,10.649,10.649,Normal,Definitely,0,13,0.65,0.7,2,100
145,D0093,P0,Normal,10.478,10.478,Normal,Probably,1,14,0.65,0.7,2,100
145,D0042,P0,Normal,24.925,24.925,Abnormal,Probably,0,15,0.65,0.7,2,100
145,D0337,P0,Abnormal,35.803,35.803,Abnormal,Probably,0,16,0.65,0.7,2,100
145,D0024,P0,Normal,13.891,13.891,Normal,Probably,1,17,0.65,0.7,2,100
145,D0384,P0,Abnormal,14.713,14.713,Abnormal,Definitely,1,18,0.65,0.7,2,100
145,D0373,P0,Abnormal,13.155,13.155,Abnormal,Definitely,1,19,0.65,0.7,2,100
145,D0284,P0,Abnormal,17.653,17.653,Abnormal,Probably,1,20,0.65,0.7,2,100
176,D0115,P0,Normal,41.05,41.05,Normal,Probably,1,1,0.9,0.95,2,100
176,D0018,P0,Normal,72.922,72.922,Abnormal,Probably,0,2,0.9,0.95,2,100
176,D0029,P0,Normal,60.479,60.479,Normal,Probably,1,3,0.9,0.95,2,100
176,D0172,P0,Abnormal,39.622,39.622,Abnormal,Probably,1,4,0.9,0.95,2,100
176,D0118,P0,Normal,27.34,27.34,Normal,Probably,1,5,0.9,0.95,2,100
176,D0286,P0,Abnormal,19.425,19.425,Abnormal,Probably,1,6,0.9,0.95,2,100
176,D0226,P0,Abnormal,14.179,14.179,Abnormal,Definitely,1,7,0.9,0.95,2,100
176,D0167,P0,Abnormal,49.105,49.105,Abnormal,Definitely,0,8,0.9,0.95,2,100
176,D0114,P0,Normal,29.492,29.492,Normal,Probably,1,9,0.9,0.95,2,100
176,D0177,P0,Abnormal,36.603,36.603,Abnormal,Definitely,1,10,0.9,0.95,2,100
176,D0330,P0,Abnormal,25.606,25.606,Abnormal,Definitely,1,11,0.9,0.95,2,100
176,D0321,P0,Abnormal,25.282,25.282,Abnormal,Probably,1,12,0.9,0.95,2,100
176,D0411,P0,Abnormal,56.586,56.586,Abnormal,Probably,1,13,0.9,0.95,2,100
176,D0093,P0,Normal,34.563,34.563,Normal,Probably,1,14,0.9,0.95,2,100
176,D0042,P0,Normal,42.1,42.1,Normal,Probably,1,15,0.9,0.95,2,100
176,D0337,P0,Abnormal,48.2,48.2,Abnormal,Probably,1,16,0.9,0.95,2,100
176,D0024,P0,Normal,114.378,114.378,Normal,Probably,1,17,0.9,0.95,2,100
176,D0384,P0,Abnormal,36.226,36.226,Abnormal,Probably,1,18,0.9,0.95,2,100
176,D0373,P0,Abnormal,27.19,27.19,Abnormal,Definitely,1,19,0.9,0.95,2,100
176,D0284,P0,Abnormal,45.064,45.064,Abnormal,Definitely,1,20,0.9,0.95,2,100
128,D0115,P0,Normal,28.307,28.307,Normal,Probably,1,1,0.55,0.75,2,100
128,D0018,P0,Normal,37.494,37.494,Abnormal,Probably,0,2,0.55,0.75,2,100
128,D0029,P0,Normal,28.449,28.449,Normal,Probably,1,3,0.55,0.75,2,100
128,D0172,P0,Abnormal,22.924,22.924,Abnormal,Probably,1,4,0.55,0.75,2,100
128,D0118,P0,Normal,62.997,62.997,Normal,Probably,1,5,0.55,0.75,2,100
128,D0286,P0,Abnormal,31.53,31.53,Abnormal,Probably,1,6,0.55,0.75,2,100
128,D0226,P0,Abnormal,17.683,17.683,Abnormal,Probably,1,7,0.55,0.75,2,100
128,D0167,P0,Abnormal,27.712,27.712,Abnormal,Definitely,0,8,0.55,0.75,2,100
128,D0114,P0,Normal,64.32,64.32,Abnormal,Probably,0,9,0.55,0.75,2,100
128,D0177,P0,Abnormal,23.484,23.484,Abnormal,Definitely,0,10,0.55,0.75,2,100
128,D0330,P0,Abnormal,31.312,31.312,Abnormal,Probably,0,11,0.55,0.75,2,100
128,D0321,P0,Abnormal,45.638,45.638,Normal,Probably,0,12,0.55,0.75,2,100
128,D0411,P0,Abnormal,13.46,13.46,Normal,Probably,0,13,0.55,0.75,2,100
128,D0093,P0,Normal,48.981,48.981,Normal,Probably,1,14,0.55,0.75,2,100
128,D0042,P0,Normal,32.688,32.688,Normal,Probably,1,15,0.55,0.75,2,100
128,D0337,P0,Abnormal,40.393,40.393,Abnormal,Definitely,0,16,0.55,0.75,2,100
128,D0024,P0,Normal,32.986,32.986,Abnormal,Probably,0,17,0.55,0.75,2,100
128,D0384,P0,Abnormal,56.219,56.219,Abnormal,Probably,1,18,0.55,0.75,2,100
128,D0373,P0,Abnormal,18.336,18.336,Abnormal,Probably,1,19,0.55,0.75,2,100
128,D0284,P0,Abnormal,22.877,22.877,Abnormal,Probably,1,20,0.55,0.75,2,100
136,D0115,P0,Normal,42.311,42.311,Normal,Probably,1,1,0.95,0.95,2,100
136,D0018,P0,Normal,60.026,60.026,Abnormal,Probably,0,2,0.95,0.95,2,100
136,D0029,P0,Normal,38.654,38.654,Normal,Probably,1,3,0.95,0.95,2,100
136,D0172,P0,Abnormal,33.347,33.347,Abnormal,Definitely,1,4,0.95,0.95,2,100
136,D0118,P0,Normal,28.572,28.572,Normal,Probably,1,5,0.95,0.95,2,100
136,D0286,P0,Abnormal,19.592,19.592,Abnormal,Definitely,1,6,0.95,0.95,2,100
136,D0226,P0,Abnormal,21.87,21.87,Abnormal,Definitely,1,7,0.95,0.95,2,100
136,D0167,P0,Abnormal,26.075,26.075,Abnormal,Definitely,1,8,0.95,0.95,2,100
136,D0114,P0,Normal,21.168,21.168,Normal,Definitely,1,9,0.95,0.95,2,100
136,D0177,P0,Abnormal,16.616,16.616,Abnormal,Definitely,1,10,0.95,0.95,2,100
136,D0330,P0,Abnormal,25.874,25.874,Abnormal,Definitely,1,11,0.95,0.95,2,100
136,D0321,P0,Abnormal,29.452,29.452,Abnormal,Definitely,1,12,0.95,0.95,2,100
136,D0411,P0,Abnormal,23.038,23.038,Abnormal,Definitely,1,13,0.95,0.95,2,100
136,D0093,P0,Normal,19.621,19.621,Normal,Probably,1,14,0.95,0.95,2,100
136,D0042,P0,Normal,23.467,23.467,Normal,Probably,1,15,0.95,0.95,2,100
136,D0337,P0,Abnormal,38.41,38.41,Abnormal,Probably,1,16,0.95,0.95,2,100
136,D0024,P0,Normal,29.523,29.523,Normal,Probably,1,17,0.95,0.95,2,100
136,D0384,P0,Abnormal,38.98,38.98,Abnormal,Definitely,1,18,0.95,0.95,2,100
136,D0373,P0,Abnormal,23.655,23.655,Abnormal,Definitely,1,19,0.95,0.95,2,100
136,D0284,P0,Abnormal,21.317,21.317,Abnormal,Definitely,1,20,0.95,0.95,2,100
168,D0115,P0,Normal,15.935,15.935,Normal,Probably,1,1,0.5,0.65,2,100
168,D0018,P0,Normal,22.834,22.834,Abnormal,Probably,0,2,0.5,0.65,2,100
168,D0029,P0,Normal,26.894,26.894,Normal,Probably,1,3,0.5,0.65,2,100
168,D0172,P0,Abnormal,10.461,10.461,Abnormal,Probably,1,4,0.5,0.65,2,100
168,D0118,P0,Normal,25.344,25.344,Normal,Probably,1,5,0.5,0.65,2,100
168,D0286,P0,Abnormal,14.99,14.99,Normal,Probably,0,6,0.5,0.65,2,100
168,D0226,P0,Abnormal,9.501,9.501,Abnormal,Probably,1,7,0.5,0.65,2,100
168,D0167,P0,Abnormal,23.031,23.031,Abnormal,Definitely,0,8,0.5,0.65,2,100
168,D0114,P0,Normal,23.483,23.483,Normal,Probably,1,9,0.5,0.65,2,100
168,D0177,P0,Abnormal,19.974,19.974,Abnormal,Probably,1,10,0.5,0.65,2,100
168,D0330,P0,Abnormal,34.384,34.384,Abnormal,Probably,0,11,0.5,0.65,2,100
168,D0321,P0,Abnormal,20.034,20.034,Normal,Probably,0,12,0.5,0.65,2,100
168,D0411,P0,Abnormal,15.166,15.166,Normal,Probably,0,13,0.5,0.65,2,100
168,D0093,P0,Normal,21.552,21.552,Abnormal,Probably,0,14,0.5,0.65,2,100
168,D0042,P0,Normal,22.384,22.384,Normal,Probably,1,15,0.5,0.65,2,100
168,D0337,P0,Abnormal,25.536,25.536,Abnormal,Probably,0,16,0.5,0.65,2,100
168,D0024,P0,Normal,64.63,64.63,Abnormal,Probably,0,17,0.5,0.65,2,100
168,D0384,P0,Abnormal,96.703,96.703,Abnormal,Probably,1,18,0.5,0.65,2,100
168,D0373,P0,Abnormal,27.331,27.331,Abnormal,Probably,1,19,0.5,0.65,2,100
168,D0284,P0,Abnormal,17.019,17.019,Normal,Probably,0,20,0.5,0.65,2,100
167,D0115,P0,Normal,77.891,77.891,Abnormal,Probably,0,1,0.65,0.7,2,100
167,D0018,P0,Normal,22.081,22.081,Abnormal,Probably,0,2,0.65,0.7,2,100
167,D0029,P0,Normal,32.472,32.472,Abnormal,Probably,0,3,0.65,0.7,2,100
167,D0172,P0,Abnormal,18.959,18.959,Abnormal,Probably,1,4,0.65,0.7,2,100
167,D0118,P0,Normal,71.263,71.263,Abnormal,Probably,0,5,0.65,0.7,2,100
167,D0286,P0,Abnormal,28.041,28.041,Abnormal,Probably,1,6,0.65,0.7,2,100
167,D0226,P0,Abnormal,13.92,13.92,Abnormal,Definitely,1,7,0.65,0.7,2,100
167,D0167,P0,Abnormal,47.908,47.908,Abnormal,Definitely,1,8,0.65,0.7,2,100
167,D0114,P0,Normal,53.576,53.576,Normal,Probably,1,9,0.65,0.7,2,100
167,D0177,P0,Abnormal,17.717,17.717,Abnormal,Probably,1,10,0.65,0.7,2,100
167,D0330,P0,Abnormal,13.538,13.538,Abnormal,Probably,0,11,0.65,0.7,2,100
167,D0321,P0,Abnormal,18.207,18.207,Abnormal,Probably,1,12,0.65,0.7,2,100
167,D0411,P0,Abnormal,15.581,15.581,Normal,Probably,0,13,0.65,0.7,2,100
167,D0093,P0,Normal,48.729,48.729,Normal,Probably,1,14,0.65,0.7,2,100
167,D0042,P0,Normal,30.689,30.689,Normal,Probably,1,15,0.65,0.7,2,100
167,D0337,P0,Abnormal,34.212,34.212,Abnormal,Probably,1,16,0.65,0.7,2,100
167,D0024,P0,Normal,53.663,53.663,Abnormal,Probably,0,17,0.65,0.7,2,100
167,D0384,P0,Abnormal,11.211,11.211,Abnormal,Probably,1,18,0.65,0.7,2,100
167,D0373,P0,Abnormal,6.129,6.129,Abnormal,Probably,1,19,0.65,0.7,2,100
167,D0284,P0,Abnormal,21.953,21.953,Abnormal,Probably,1,20,0.65,0.7,2,100
96,D0115,P0,Normal,23.95,23.95,Normal,Definitely,1,1,0.8,0.9,2,100
96,D0018,P0,Normal,26.687,26.687,Abnormal,Definitely,0,2,0.8,0.9,2,100
96,D0029,P0,Normal,38.182,38.182,Normal,Definitely,1,3,0.8,0.9,2,100
96,D0172,P0,Abnormal,21.109,21.109,Abnormal,Definitely,1,4,0.8,0.9,2,100
96,D0118,P0,Normal,27.976,27.976,Normal,Definitely,1,5,0.8,0.9,2,100
96,D0286,P0,Abnormal,29.847,29.847,Abnormal,Definitely,1,6,0.8,0.9,2,100
96,D0226,P0,Abnormal,17.586,17.586,Abnormal,Definitely,1,7,0.8,0.9,2,100
96,D0167,P0,Abnormal,27.311,27.311,Abnormal,Definitely,1,8,0.8,0.9,2,100
96,D0114,P0,Normal,29.173,29.173,Normal,Definitely,1,9,0.8,0.9,2,100
96,D0177,P0,Abnormal,16.82,16.82,Abnormal,Definitely,0,10,0.8,0.9,2,100
96,D0330,P0,Abnormal,31.242,31.242,Abnormal,Definitely,1,11,0.8,0.9,2,100
96,D0321,P0,Abnormal,51.128,51.128,Abnormal,Definitely,1,12,0.8,0.9,2,100
96,D0411,P0,Abnormal,50.913,50.913,Abnormal,Probably,1,13,0.8,0.9,2,100
96,D0093,P0,Normal,25.256,25.256,Normal,Definitely,1,14,0.8,0.9,2,100
96,D0042,P0,Normal,45.871,45.871,Normal,Definitely,1,15,0.8,0.9,2,100
96,D0337,P0,Abnormal,22.219,22.219,Abnormal,Definitely,0,16,0.8,0.9,2,100
96,D0024,P0,Normal,62.269,62.269,Abnormal,Probably,0,17,0.8,0.9,2,100
96,D0384,P0,Abnormal,22.371,22.371,Abnormal,Definitely,1,18,0.8,0.9,2,100
96,D0373,P0,Abnormal,24.358,24.358,Abnormal,Definitely,1,19,0.8,0.9,2,100
96,D0284,P0,Abnormal,17.719,17.719,Abnormal,Definitely,1,20,0.8,0.9,2,100
174,D0115,P0,Normal,24.639,24.639,Normal,Probably,1,1,0.75,0.8,2,100
174,D0018,P0,Normal,19.201,19.201,Abnormal,Definitely,0,2,0.75,0.8,2,100
174,D0029,P0,Normal,13.889,13.889,Normal,Probably,1,3,0.75,0.8,2,100
174,D0172,P0,Abnormal,5.907,5.907,Abnormal,Definitely,1,4,0.75,0.8,2,100
174,D0118,P0,Normal,29.366,29.366,Normal,Probably,1,5,0.75,0.8,2,100
174,D0286,P0,Abnormal,8.992,8.992,Normal,Probably,0,6,0.75,0.8,2,100
174,D0226,P0,Abnormal,6.287,6.287,Abnormal,Definitely,1,7,0.75,0.8,2,100
174,D0167,P0,Abnormal,13.752,13.752,Abnormal,Definitely,1,8,0.75,0.8,2,100
174,D0114,P0,Normal,8.809,8.809,Normal,Probably,1,9,0.75,0.8,2,100
174,D0177,P0,Abnormal,17.489,17.489,Abnormal,Definitely,1,10,0.75,0.8,2,100
174,D0330,P0,Abnormal,10.891,10.891,Abnormal,Definitely,1,11,0.75,0.8,2,100
174,D0321,P0,Abnormal,12.875,12.875,Abnormal,Definitely,1,12,0.75,0.8,2,100
174,D0411,P0,Abnormal,13.586,13.586,Normal,Probably,0,13,0.75,0.8,2,100
174,D0093,P0,Normal,11.545,11.545,Normal,Probably,1,14,0.75,0.8,2,100
174,D0042,P0,Normal,10.639,10.639,Normal,Probably,1,15,0.75,0.8,2,100
174,D0337,P0,Abnormal,24.24,24.24,Normal,Probably,0,16,0.75,0.8,2,100
174,D0024,P0,Normal,184.474,184.474,Normal,Probably,1,17,0.75,0.8,2,100
174,D0384,P0,Abnormal,24.722,24.722,Abnormal,Probably,0,18,0.75,0.8,2,100
174,D0373,P0,Abnormal,5.724,5.724,Abnormal,Definitely,1,19,0.75,0.8,2,100
174,D0284,P0,Abnormal,8.268,8.268,Abnormal,Definitely,1,20,0.75,0.8,2,100
219,D0115,P0,Normal,33.351,33.351,Normal,Definitely,1,1,0.75,0.85,2,100
219,D0018,P0,Normal,32.362,32.362,Abnormal,Definitely,0,2,0.75,0.85,2,100
219,D0029,P0,Normal,40.082,40.082,Normal,Definitely,1,3,0.75,0.85,2,100
219,D0172,P0,Abnormal,23.293,23.293,Abnormal,Definitely,1,4,0.75,0.85,2,100
219,D0118,P0,Normal,41.059,41.059,Normal,Definitely,1,5,0.75,0.85,2,100
219,D0286,P0,Abnormal,45.125,45.125,Normal,Probably,0,6,0.75,0.85,2,100
219,D0226,P0,Abnormal,25.324,25.324,Abnormal,Probably,1,7,0.75,0.85,2,100
219,D0167,P0,Abnormal,26.657,26.657,Abnormal,Definitely,1,8,0.75,0.85,2,100
219,D0114,P0,Normal,19.545,19.545,Normal,Definitely,1,9,0.75,0.85,2,100
219,D0177,P0,Abnormal,42.159,42.159,Abnormal,Probably,0,10,0.75,0.85,2,100
219,D0330,P0,Abnormal,17.83,17.83,Abnormal,Definitely,1,11,0.75,0.85,2,100
219,D0321,P0,Abnormal,34.054,34.054,Abnormal,Probably,1,12,0.75,0.85,2,100
219,D0411,P0,Abnormal,27.811,27.811,Normal,Probably,0,13,0.75,0.85,2,100
219,D0093,P0,Normal,28.866,28.866,Normal,Probably,1,14,0.75,0.85,2,100
219,D0042,P0,Normal,34.496,34.496,Normal,Definitely,1,15,0.75,0.85,2,100
219,D0337,P0,Abnormal,43.545,43.545,Abnormal,Probably,0,16,0.75,0.85,2,100
219,D0024,P0,Normal,97.855,97.855,Normal,Probably,1,17,0.75,0.85,2,100
219,D0384,P0,Abnormal,33.303,33.303,Abnormal,Definitely,1,18,0.75,0.85,2,100
219,D0373,P0,Abnormal,28.038,28.038,Abnormal,Probably,1,19,0.75,0.85,2,100
219,D0284,P0,Abnormal,64.988,64.988,Abnormal,Definitely,1,20,0.75,0.85,2,100
197,D0115,P0,Normal,26.041,26.041,Normal,Definitely,1,1,0.8,0.85,2,100
